L,N,sample,delta,model,sharp_tail,abel_tail,richardson_tail_k1,m_eff,scaled_cutoff_tau,clean_mode_count,born_mean_formula,born_variance_formula
8,64,339,0.625,born,0.0010882181714721635,0.00110914909298428,0.0013200288826243592,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,339,1.25,exact,0.003832112717405394,0.004104507276136555,0.003417714832094585,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,339,1.25,born,0.0036985157475057625,0.0037816409231313888,0.003247367137955325,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,340,0.625,exact,0.0007471537611735805,0.0012671215431637529,0.001471254059743385,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,340,0.625,born,0.0004875398906094622,0.0009763143424851387,0.0012156305885780646,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,340,1.25,exact,0.004510920296435412,0.004402758266662673,0.0036326733561176066,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,340,1.25,born,0.0037221189524086224,0.003553756942978473,0.003073597489057421,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,341,0.625,exact,0.0011878146463956962,0.0012858204186479785,0.0014485100066689552,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,341,0.625,born,0.001075477680036031,0.0011287537423497205,0.0013172332713943882,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,341,1.25,exact,0.004642507324519801,0.004023645585386268,0.003499715422481556,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,341,1.25,born,0.004210424490707975,0.003652572468920299,0.0032367777823287484,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,342,0.625,exact,0.00397509006366729,0.0024231098615173268,0.0022112826752839266,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,342,0.625,born,0.0037064212558724804,0.0019201494151044921,0.001815065026153017,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,342,1.25,exact,0.006850046168766435,0.005806905276369303,0.004785031556481111,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,342,1.25,born,0.005528283473625861,0.004631604450030314,0.003990821591265884,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,343,0.625,exact,0.003020608209436639,0.002224638206789675,0.0020554599830238615,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,343,0.625,born,0.00266284869107727,0.001976949273708617,0.001877762494195552,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,343,1.25,exact,0.007345177335148828,0.005435831740122768,0.0045043609219310625,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,343,1.25,born,0.0077917118069584165,0.005110405665126407,0.004228755651402172,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,344,0.625,exact,0.0005505752327874458,0.0009809034023962164,0.0012741803632548576,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,344,0.625,born,0.0005247765193659156,0.0011485237222384128,0.0014396863119334926,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,344,1.25,exact,0.003936558471086749,0.0034050307248023365,0.003240505790503659,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,344,1.25,born,0.005860233038567641,0.003965209226040535,0.0036552852162291907,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,345,0.625,exact,0.000158535849181791,0.0006063011629322547,0.001015465847908301,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,345,0.625,born,0.00024694451040022466,0.000410986144527668,0.0008363440590488692,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,345,1.25,exact,0.0016642436413717156,0.0029738841938455663,0.002732322967331452,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,345,1.25,born,0.0010892514515449684,0.002337215288761269,0.002309400321573993,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,346,0.625,exact,0.0014369866251294104,0.000853539130605781,0.0011708553443031497,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,346,0.625,born,0.001742639063718443,0.0010355883314991422,0.001298412623583847,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,346,1.25,exact,0.001955702509618089,0.0028978053176994356,0.0029348834694416424,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,346,1.25,born,0.002828732631283035,0.0032695565045072266,0.003195476748778026,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,347,0.625,exact,0.002197266643416774,0.0016657171824574963,0.0018481358183025777,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,347,0.625,born,0.002041845448923717,0.0012849078925704506,0.0015163192518334678,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,347,1.25,exact,0.004446802796056893,0.005059703206495585,0.004341385921145638,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,347,1.25,born,0.0036518301642220747,0.004052648918597017,0.003654698277339402,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,348,0.625,exact,0.0013038579526147372,0.0011377000083128803,0.0014050323328584282,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,348,0.625,born,0.0006397248480601915,0.0008757877278543822,0.0011849434872717886,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,348,1.25,exact,0.00324812983321493,0.00369154328802977,0.003444606809180423,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,348,1.25,born,0.003665083722635709,0.003203464875286957,0.0030462427083633105,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,349,0.625,exact,0.004278826568526817,0.0023797789879504588,0.0022941025446929905,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,349,0.625,born,0.004142708795624827,0.002222350146024108,0.0021027103007544927,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,349,1.25,exact,0.006357730201871178,0.005931497878562148,0.005047976018191738,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,349,1.25,born,0.006631360720315566,0.005401788197519119,0.004638942778335821,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,350,0.625,exact,0.004627583404306597,0.0025969512200284986,0.0023209707450165505,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,350,0.625,born,0.003843310132146667,0.0022029557917109784,0.0020170638172215525,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,350,1.25,exact,0.007325005129812337,0.006027118078013625,0.004922167878802822,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,350,1.25,born,0.00726507807014855,0.005343669873140375,0.004394995443638478,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,351,0.625,exact,0.005816142472926617,0.002859785765008848,0.0026426705765934273,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,351,0.625,born,0.004850711515348402,0.002396321986151893,0.0023111630240685984,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,351,1.25,exact,0.007665114033217326,0.0069765239490249065,0.005701274193845958,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,351,1.25,born,0.006237355695862892,0.006085876477551625,0.005083583758461803,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,352,0.625,exact,0.001579580622706536,0.001090199603946268,0.0011465583545835355,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,352,0.625,born,0.001706147876328863,0.0010413332377534018,0.0011156743992366104,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,352,1.25,exact,0.0036434261707100346,0.00289003727270385,0.002659765675683098,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,352,1.25,born,0.0033616052322236398,0.0028232878220091633,0.0026175072072152647,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,353,0.625,exact,0.008021361590444689,0.004435264141641631,0.003806641967007531,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,353,0.625,born,0.007628290864190266,0.003646699096689145,0.0031722000172028355,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,353,1.25,exact,0.011418680796530453,0.010278608933276572,0.008046631322240642,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,353,1.25,born,0.009124278715853647,0.008167291229227417,0.006652325489164557,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,354,0.625,exact,0.00109828004187573,0.0009980505554624496,0.0014057471956510851,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,354,0.625,born,0.00022512650243463619,0.0005151556889272949,0.0009500902725139264,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,354,1.25,exact,0.002456441052936235,0.0038665096439829513,0.003592506502339577,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,354,1.25,born,0.0015277078031199485,0.002543920453705557,0.002612286456646766,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,355,0.625,exact,0.0031275031300138207,0.0018889035874663776,0.001957955487389506,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,355,0.625,born,0.002475822409303532,0.001335256696433779,0.0015469852932931446,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,355,1.25,exact,0.005864944041771136,0.004999317547364013,0.004474389687395869,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,355,1.25,born,0.003948563584882605,0.0038417161618721344,0.003689721764729681,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,356,0.625,exact,0.0023167136952707474,0.0011981304948307453,0.001208670262333539,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,356,0.625,born,0.0029319808465024084,0.0013613042438026556,0.001286474852565892,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,356,1.25,exact,0.0026107009947771305,0.0030986976176731774,0.002712650241702604,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,356,1.25,born,0.0035378945055752247,0.003188536045433753,0.002803043903802927,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,357,0.625,exact,0.0002391916981454833,0.0003638063446106382,0.0007662452898275523,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,357,0.625,born,0.00015822273347483183,0.00028344940852483003,0.0006658438137479741,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,357,1.25,exact,0.00090783393405629,0.0020202623900588057,0.0021351131398722255,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,357,1.25,born,0.0007447542780256413,0.0016826934416921632,0.0018932021443324057,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,358,0.625,exact,0.0005003164844468961,0.0008667578214033058,0.0009406942749447707,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,358,0.625,born,0.00035969013401408945,0.0006859256378647942,0.0008137066049437674,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,358,1.25,exact,0.0038547013735323824,0.0026389390766042614,0.002276174402638823,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,358,1.25,born,0.003280655870246547,0.002274567019315922,0.0020349675520126946,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,359,0.625,exact,0.006656522886168888,0.004200865653919049,0.0033796054460587576,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,359,0.625,born,0.005016790119221329,0.003108031258141627,0.0026133624091458207,40.0,40.0,4,0.002109375,4.366035461425789e-06
8,64,359,1.25,exact,0.013669786818974024,0.00878968843539644,0.006868007285930036,80.0,80.0,8,0.00421875,6.3404846191406345e-06
8,64,359,1.25,born,0.011632470264377404,0.006916506728613083,0.005510759603765889,80.0,80.0,8,0.00421875,6.3404846191406345e-06
12,144,0,0.2777777777777778,exact,0.0006083822106932743,0.0003356157704794498,0.0004621162365731465,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,0,0.2777777777777778,born,0.0003641357625486112,0.00023327498752834266,0.0004047603339050375,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,0,0.5555555555555556,exact,0.0008884645443924624,0.0009826160011983088,0.0011913844689967858,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,0,0.5555555555555556,born,0.0007241193319375204,0.0008308827818080406,0.0011118179021051273,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,0,1.1111111111111112,exact,0.0019113799280339005,0.002943489054939502,0.0028131910320771084,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,0,1.1111111111111112,born,0.0013826272949686287,0.0029035405443467977,0.00275831377017635,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,1,0.2777777777777778,exact,8.700857378595556e-05,0.00038692528577766763,0.0005039246263629575,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,1,0.2777777777777778,born,5.977571001354005e-05,0.0003535771794298271,0.0004632664021762005,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,1,0.5555555555555556,exact,0.002000360866674502,0.0013160891995212718,0.001322140454937631,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,1,0.5555555555555556,born,0.002065319127922292,0.0011993709357952527,0.0012214497107962295,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,1,1.1111111111111112,exact,0.003550161059563401,0.0034320168906791827,0.0030137585860792043,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,1,1.1111111111111112,born,0.002791988759133077,0.003136717130922377,0.0028028317993999525,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,2,0.2777777777777778,exact,0.0006299586490569407,0.0005394660786864243,0.0006696330949000948,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,2,0.2777777777777778,born,0.0003107424901067017,0.0003853424544696874,0.0005231363854553705,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,2,0.5555555555555556,exact,0.0020750006537679053,0.0015843172018170572,0.0016948946220125948,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,2,0.5555555555555556,born,0.0018049520808584836,0.0012354135540273913,0.001377756524727625,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,2,1.1111111111111112,exact,0.0035211646993386922,0.004294185259706068,0.0038384155891647348,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,2,1.1111111111111112,born,0.0032676528728328613,0.003486608093731786,0.0032267407744564908,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,3,0.2777777777777778,exact,0.0033187740090109574,0.0014226711784679678,0.0011580859958797327,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,3,0.2777777777777778,born,0.0024873935637554504,0.0010515431982631984,0.0008836331116320911,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,3,0.5555555555555556,exact,0.0040875882453140795,0.002627297991962926,0.002353023146688507,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,3,0.5555555555555556,born,0.0030888733581842095,0.001979559319380009,0.0018448499400999874,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,3,1.1111111111111112,exact,0.0042820053217489905,0.004734168608638635,0.0043080340623664875,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,3,1.1111111111111112,born,0.0033119306895764366,0.0037073574328127007,0.0035099151793094633,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,4,0.2777777777777778,exact,0.00018229482550417194,0.0002539842702783486,0.0003912180320592497,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,4,0.2777777777777778,born,0.00011548755337107592,0.000192959348871689,0.00032679306658444274,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,4,0.5555555555555556,exact,0.0010764850511475227,0.0008237726297140396,0.001059480941463792,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,4,0.5555555555555556,born,0.0010198055977904516,0.0006752783866992594,0.0009137501918673077,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,4,1.1111111111111112,exact,0.0012854314701743492,0.002702168665262076,0.0025869714208224506,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,4,1.1111111111111112,born,0.0012949912172168163,0.0023041608948985407,0.002290612827108347,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,5,0.2777777777777778,exact,0.0003479574632002189,0.0003760915575788243,0.0005665091103230355,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,5,0.2777777777777778,born,0.0002389820473138855,0.00029275000258223427,0.0004683079337210957,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,5,0.5555555555555556,exact,0.0013283764535219251,0.001416451445931661,0.0015015763992592367,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,5,0.5555555555555556,born,0.001295905494796618,0.0011137520192681235,0.0012704271814555736,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,5,1.1111111111111112,exact,0.0014690583514921172,0.004097290014098612,0.0034961583835152812,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,5,1.1111111111111112,born,0.0014354962347820051,0.0034165392240757706,0.0030404678301979233,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,6,0.2777777777777778,exact,0.0006720260428326721,0.0005830658355074226,0.0006165118607971108,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,6,0.2777777777777778,born,0.0007015632023783322,0.0005288866799906399,0.0005646050336490667,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,6,0.5555555555555556,exact,0.0024492960652733597,0.0015657439359284652,0.001484261679251892,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,6,0.5555555555555556,born,0.0020852237635880177,0.0014203997906949116,0.0013598687872635677,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,6,1.1111111111111112,exact,0.004226313094004462,0.0035890329642247515,0.003160058262307025,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,6,1.1111111111111112,born,0.004048522545348839,0.0032388443262133014,0.0029119401434625648,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,7,0.2777777777777778,exact,0.0006798113533817113,0.0005562433490860418,0.0006910251884966886,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,7,0.2777777777777778,born,0.0005808746446908269,0.000368923530188498,0.0005148611362647535,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,7,0.5555555555555556,exact,0.0014614906601652215,0.0017361168206397693,0.0017433982911019825,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,7,0.5555555555555556,born,0.0009947636946495103,0.0011897982499301746,0.0013416379189723185,80.0,80.0,8,0.0018750000000000001,1.2890625000000044e-06
12,144,7,1.1111111111111112,exact,0.004920221927395903,0.004377708917898109,0.0039045837182055962,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,7,1.1111111111111112,born,0.0035494869922648906,0.003339027725229175,0.0031497839575567494,160.0,160.0,12,0.0028125000000000008,2.131347656250003e-06
12,144,8,0.2777777777777778,exact,0.002114478226454488,0.0010331915751301713,0.0009328860464538594,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
12,144,8,0.2777777777777778,born,0.0019632874944432725,0.0009441090181859998,0.000843144154075592,40.0,40.0,4,0.0009375000000000001,8.71582031250004e-07
